18-068076-FC01,3/6/2018,Bacon,"152 Myra Street Alma, Georgia",31510,"Mortgage Electronic Registration Systems, Inc. as nominee for Countrywide Home Loans, Inc., its successors and assigns",7/14/2005,135867,,Altisource,,,,,
14-048018-FC01,3/6/2018,Henry,"1102 Saint Phillips Court Locust Grove, Georgia",30248,"CTX MORTGAGE COMPANY, LLC",12/27/2002,120600,,Auction.com,,,,,
14-045966-FC02,3/6/2018,Henry,"1048 Saint Augustine Parkway Locust Grove, Georgia",30248,"Mortgage Electronic Registration Systems, Inc., as a nominee for AMERICAHOMEKEY INC., its successors or assigns",6/24/2011,70599,,ServiceLink Auction,,,,,
15-054502-FC02,3/6/2018,Henry,"316 Jasmine Drive Locust Grove, Georgia",30248,"Mortgage Electronic Registration Systems, Inc., as nominee for Fairway Independent Mortgage Corporation d/b/a Premier Capital Mortgage, its successors and assigns",12/14/2009,86734,,Auction.com,,,,,
17-063695-FC02,3/6/2018,Henry,"435 Magnolia Gardens Walk McDonough, Georgia",30253,"Mortgage Electronic Registration Systems, Inc., as nominee for Terrace Mortgage Company, its successors and assigns",9/22/2009,83460,,Auction.com,,,,,
16-061549-FC03,3/6/2018,Henry,"108 Courts of Hampton Hampton, Georgia",30228,"Mortgage Electronic Registration Systems, Inc., as nominee for AmericaHomekey, Inc., its successors and assigns",3/10/2011,243523,,Chronos Solutions,,,,,
16-057764-FC04,3/6/2018,Henry,"243 NorthBridge Drive Stockbridge, Georgia",30281,"Mortgage Electronic Registration Systems, Inc. as nominee for Ascent Home Loans, Inc. its successors and assigns",12/26/2007,119262,,Chronos Solutions,,,,,
15-056261-FC02,3/6/2018,Houston,"329 Imperial Circle East Warner Robins, Georgia",31093,"Mortgage Electronic Registration Systems, Inc., as nominee for Carrington Mortgage Services, LLC, it's successors and assigns",2/11/2014,64313,,Auction.com,,,,,
15-050701-FC03,3/6/2018,Houston,"105 Somerset Drive Warner Robins, Georgia",31088,"Bank of America, N.A.",12/8/2008,94749,,Auction.com,,,,,
13-038568-FC05,3/6/2018,Houston,"205 North Charity Lane Warner Robins, Georgia",31088,"Mortgage Electronic Registration Systems, Inc. as nominee for LifeStyle Mortgage Holdings, Inc.",12/5/2007,128860,,Auction.com,,,,,
18-068089-FC01,3/6/2018,Houston,"320 Draper Street Warner Robins, Georgia",31088,"Mortgage Electronic Registration Systems, Inc. as nominee for CitiMortgage, Inc., its successors and assigns",8/5/2009,119918,,Auction.co,,,,,
17-067926-FC01,3/6/2018,Houston,"213 Covington Cove Byron, Georgia",31008,"Mortgage Electronic Registration Systems, Inc. as nominee for Envoy Mortgage, LTD, its successors and assigns",3/30/2009,111443,,Chronos Solutions,,,,,
17-066938-FC02,3/6/2018,Jackson,"27 Clover Mill Drive Jefferson, Georgia",30549,"Mortgage Electronic Registration Systems, Inc. as nominee for Platinum Mortgage, Inc.",8/9/2012,168778,,Auction.com,,,,,
17-066281-FC02,3/6/2018,Jasper,"58 Ashwood Drive Mansfield, Georgia",30055,"Mortgage Electronic Registration Systems, Inc. as nominee for Quicken Loans Inc., its successors and assigns",12/26/2014,115786,,Auction.com,,,,,
18-068126-FC01,3/6/2018,Jasper,"167 Edison Lane Monticello, Georgia",31064,"IndyMac Bank, F.S.B., a federally chartered savings bank",10/22/2002,119000,,Auction.com,,,,,
18-068160-FC01,3/6/2018,Jasper,"1152 Clay Street Monticello, Georgia",31064,"Mortgage Electronic Registration Systems, Inc. as nominee for Quicken Loans Inc., its successors and assigns",4/28/2017,140650,,Auction.com,,,,,
17-068037-FC01,3/6/2018,Jones,"236 Baker Road Macon, Georgia",31211,"Mortgage Electronic Registration Systems, Inc., as nominee for Home America Mortgage, Inc., its successors and assigns",7/1/2005,99497,,Chronos Solutions,,,,,
17-067875-FC01,3/6/2018,Jones,"525 Joycliff Court Macon, Georgia",31211,"Wells Fargo Bank, N.A.",8/22/2011,74535,,Auction.com,,,,,
07-1482-FC06,3/6/2018,Laurens,"1603 Lance Drive Dublin, Georgia",31021,"Mortgage Electronic Registration Systems, Inc. as nominee for Fremont Investment & Loan",3/17/2004,90000,,,,,,,
10-000098-FC09,3/6/2018,Laurens,"227 Cascade Circle Dublin, Georgia",31021,Sunshine Mortgage Corporation,6/20/1997,60792,,Auction.com,,,,,
17-068054-FC01,3/6/2018,Lee,"225 Hawkstead Drive Leesburg, Georgia",31763,"Mortgage Electronic Registration Systems, Inc. as nominee for West Town Savings Bank, its successors and assigns",6/15/2010,230346,,,,,,,
16-059078-FC02,3/6/2018,Liberty,"526 Forest Street Hinesville, Georgia",31313,"First Atlantic Mortgage, L.L.C. of Georgia",6/29/2009,164891,,Auction.com,,,,,
18-068179-FC01,3/6/2018,Liberty,"226 Cherokee Trail Hinesville, Georgia",31313,Navy Federal Credit Union,7/15/2013,178437,,,,,,,
16-056806-FC03,3/6/2018,Long,"Route 3 Box 60 Lee Place Road AKA 68 Worthington Drive NE Ludowici, Georgia",31316,"Mortgage Electronic Registration Systems, Inc. as nominee for Aegis Wholesale Corporation, its successors and assigns",6/30/2006,121493,,Auction.com,,,,,
17-065801-FC02,3/6/2018,Long,"244 Murray Crossing Boulevard NE Ludowici, Georgia",31316,"Mortgage Electronic Registration Systems, Inc., as nominee for Georgia Bank & Trust Company of Augusta, its successors and assigns",3/2/2012,167577,,,,,,,
14-045141-FC02,3/6/2018,Lowndes,"718 Lausanne Drive Valdosta, Georgia",31601,Lenders Associates Corporation,3/28/1997,33065,,Xome.com,,,,,
16-062950-FC03,3/6/2018,McDuffie,"3644 Larkin Road Dearing, Georgia",30808,"CitiFinancial Services, Inc.",8/23/2000,73860.32,,,,,,,
15-055738-FC01,3/6/2018,McDuffie,"508 Lee Drive Thomson, Georgia",30824,"Wells Fargo Bank, N.A.",1/18/2013,63822,,Auction.com,,,,,
17-067874-FC01,3/6/2018,Meriwether,"266 Gates Road Woodbury, Georgia",30293,"Mortgage Electronic Registration Systems, Inc. as nominee for American Equity Mortgage, Inc., its successors and assigns",10/19/2006,55800,,Auction.com,,,,,
16-058818-FC05,3/6/2018,Monroe,"450 Sunset Terrace Forsyth, Georgia",31029,"Mortgage Electronic Registration Systems, Inc. as nominee for Homestar Financial Corp., its successors and assigns",6/25/2014,114285,,Auction.com,,,,,
18-068132-FC01,3/6/2018,Monroe,"12404 GA Highway 74 Forsyth, Georgia",31029,"American General Financial Services, Inc. (DE)",9/26/2005,145000,,,,,,,
15-054985-FC03,3/6/2018,Muscogee,"6194 Joyner Drive Columbus, Georgia",31907,"Mortgage Electronic Registration Systems, Inc. as nominee for First Mutual Mortgage Corporation, its successors and assigns",11/26/2007,178386,,ServiceLink Auction,,,,,
12-037470-FC08,3/6/2018,Muscogee,"7389 Cedar Creek Loop Columbus, Georgia",31909,PHH Mortgage Services,3/22/2002,133860,,,,,,,
16-059826-FC05,3/6/2018,Muscogee,"3646 Stratford Drive Columbus, Georgia",31906,"Mortgage Electronic Registration Systems, Inc. as nominee for Countrywide Bank, FSB, its successors and assigns",3/25/2008,117866,,Auction.com,,,,,
15-055839-FC03,3/6/2018,Muscogee,"5621 Blueridge Drive Columbus, Georgia",31907,Thomaston Federal Savings Bank,2/4/1994,49855,,Auction.com,,,,,
16-062094-FC02,3/6/2018,Muscogee,"6734 Dorsey Drive Columbus, Georgia",31907,"Mortgage Electronic Registration Systems, Inc. as nominee for Colonial Bank, N.A., its successors and assigns",2/15/2008,93532,,Chronos Solutions,,,,,
18-068217-FC01,3/6/2018,Muscogee,"518 Valley Crest Court Columbus, Georgia",31907,Navy Federal Credit Union,9/22/2015,210987,,,,,,,
18-068255-FC01,3/6/2018,Muscogee,"5932 Ventura Drive Columbus, Georgia",31909,"Mortgage Electronic Registration Systems, Inc. as nominee for Silverton Mortgage Specialist, Inc.",10/31/2013,72000,,Auction.com,,,,,
17-065811-FC04,3/6/2018,Muscogee,"3534 Statler Drive Columbus, Georgia",31907,"Mortgage Electronic Registration Systems, Inc., as nominee for CMG Mortgage, Inc. DBA CMG Financial, its successors and assigns",3/26/2013,194500,,Auction.com,,,,,
17-066655-FC02,3/6/2018,Muscogee,"6241 Schomburg Road Columbus, Georgia",31909,"Secretary of Veterans Affairs, An Officer of the United States of America",9/16/2011,93005,,,,,,,
17-067854-FC01,3/6/2018,Newton,"255 Huntington Street Covington, Georgia",30016,"Mortgage Electronic Registration Systems, Inc., as nominee for Countrywide Home Loans, Inc., its successors and assigns",9/25/2001,147923,,Altisource,,,,,
17-066805-FC02,3/6/2018,Newton,"110 Landing Lane Covington, Georgia",30016,"Mortgage Electronic Registration Systems, Inc., as nominee for Community Capital bank, its successors and assigns",10/26/2010,111935,,Auction.com,,,,,
17-068029-FC01,3/6/2018,Newton,"100 Harvey Wood Drive Covington, Georgia",30016,Navy Federal Credit Union,8/5/2011,63500,,,,,,,
17-068039-FC01,3/6/2018,Newton,"90 Greenwood Circle Oxford, Georgia",30054,"Mortgage Electronic Registration Systems, Inc., as nominee for First Magnus Financial Corporation, its successors and assigns",5/18/2007,164125,,Xome.com,,,,,
18-068159-FC01,3/6/2018,Newton,"88 Crowell Road Porterdale, Georgia",30014,"Mortgage Electronic Registration Systems, Inc. as nominee for Quicken Loans Inc., its successors and assigns",12/12/2016,141391,,Auction.com,,,,,
16-060366-FC04,3/6/2018,Newton,"50 Blue Grass Way Oxford, Georgia",30054,"Mortgage Electronic Registration Systems, Inc. as nominee for Real Estate Mortgage Network, Inc., its successors and assigns",2/3/2009,180162,,,,,,,
16-056771-FC02,3/6/2018,Oconee,"3900 Greensboro Highway Watkinsville, Georgia",30677,"Mortgage Electronic Registration Systems, Inc. as nominee for Homestar Financial Corp., its successors and assigns",11/17/2008,161550,,Auction.com,,,,,
17-068068-FC01,3/6/2018,Paulding,"236 Fairview Drive Dallas, Georgia",30157,"Mortgage Electronic Registration Systems, Inc., as nominee for Homestar Financial Corp., its successors and assigns",7/25/2012,56122,,Chronos Solutions,,,,,
17-067942-FC01,3/6/2018,Paulding,"12 Misty Ridge Drive Hiram, Georgia",30141,"Mortgage Electronic Registration Systems, Inc., as nominee for Nationstar Mortgage LLC, DBA Greenlight Loans, its successors and assigns",2/9/2015,116211,,ServiceLink Auction,,,,,
17-067915-FC01,3/6/2018,Paulding,"216 Mill Lane Dallas, Georgia",30157,"Mortgage Electronic Registration Systems, Inc., as nominee for Bank of America, N.A., its successors and assigns",7/13/2012,117909,,,,,,,
17-068004-FC01,3/6/2018,Paulding,"473 Baywood Way Hiram, Georgia",30141,"Mortgage Electronic Registration Systems, Inc., as nominee for Pine State Mortgage Corporation, its successors and assigns",9/27/2007,178212,,Auction.com,,,,,
17-068013-FC01,3/6/2018,Paulding,"70 Fairview Glen Dallas, Georgia",30157,"Mortgage Electronic Registration Systems, Inc., as nominee for First Georgia Home Mortgage, Inc. DBA 1st Georgia Home Mortgage, its successors and assigns",8/11/2014,80612,,Xome.com,,,,,
17-064420-FC02,3/6/2018,Paulding,"152 Frances Drive Dallas, Georgia",30157,"Mortgage Electronic Registration Systems, Inc., as nominee for WR Starkey Mortgage, L.L.P., its successors and assigns",10/10/2014,116844,,Auction.com,,,,,
17-067368-FC01,3/6/2018,Paulding,"63 Valleyside Drive Dallas, Georgia",30157,"Mortgage Electronic Registration Systems, Inc., as nominee for AmericaHomeKey, Inc., its successors and assigns",3/19/2010,173794,,ServiceLink Auction,,,,,
16-060605-FC03,3/6/2018,Paulding,"122 Ivy Grove Way Dallas, Georgia",30132,HomeBanc Mortgage Corporation,12/20/2002,155300,,Auction.com,,,,,
17-066534-FC02,3/6/2018,Peach,"707 Murray Road Fort Valley, Georgia",31030,"Secretary of Veterans Affairs, an Officer of the United States of America",6/19/1995,27850,,,,,,,
18-068206-FC01,3/6/2018,Peach,"113 Christopher Drive Byron, Georgia",31008,"Mortgage Electronic Registration Systems, Inc., as nominee for Countrywide Bank, FSB., its successors and assigns",11/13/2007,167806,,,,,,,
16-061303-FC02,3/6/2018,Rabun,"Route 1 Boggs Mountain Road Tiger, Georgia",30576,Countrywide Funding Corporation,2/28/1996,49968,,,,,,,
12-032266-FC06,3/6/2018,Richmond,"3938 Mike Padgett Hwy Augusta, Georgia",30906,"First Choice Mortgage, Inc.",4/4/1997,86750,,Auction.com,,,,,
06-4459-FC10,3/6/2018,Richmond,"923 Barnes St. Augusta, Georgia",30901,"Professional Lending, LLC",10/21/2003,79662,,,,,,,
15-052961-FC02,3/6/2018,Richmond,"2410 Planetree Drive Augusta, Georgia",30909-8406,"Mortgage Electronic Registration Systems, Inc. as nominee for Bank of America, N.A. and its successors and assigns",8/23/2012,148676,,,,,,,
15-050465-FC06,3/6/2018,Richmond,"1520 Sandstone Lane Hephzibah, Georgia",30815,First Horizon Home Loan Corporation,5/22/2002,97765,,Auction.com,,,,,
15-051135-FC02,3/6/2018,Richmond,"2717 Margaret Court Augusta, Georgia",30906,"Mortgage Electronic Registration Systems, Inc. as nominee for Professional Lending LLC, its successors and assigns",11/18/2004,50212,,ServiceLink Auction,,,,,
16-062990-FC02,3/6/2018,Richmond,"2223 Norman Street Augusta, Georgia",30904,"Mortgage Electronic Registration Systems, Inc. as nominee for Quicken Loans Inc., its successors and assigns",7/1/2015,90275,,,,,,,
15-055936-FC03,3/6/2018,Richmond,"3512 Kindling Drive Augusta, Georgia",30906,"Mortgage Electronic Registration Systems, Inc. as nominee for Fremont Investment and Loan, its successors and assigns",7/27/2006,52500,,,,,,,
16-056726-FC04,3/6/2018,Richmond,"2905 Shelby Drive Augusta, Georgia",30906,Wachovia Mortgage Corporation,1/30/2008,66350,,,,,,,
16-059874-FC01,3/6/2018,Richmond,"3004 Mabus Drive Augusta, Georgia",30909-9443,"Mortgage Electronic Registration Systems, Inc. as nominee for Regions Bank d/b/a Regions Mortgage, its successors and assigns",5/27/2010,111004,,Auction.com,,,,,
16-059906-FC02,3/6/2018,Richmond,"3512 Monte Carlo Drive Augusta, Georgia",30906,"American General Financial Services, Inc.",3/13/2007,121960.55,,,,,,,
17-066645-FC02,3/6/2018,Richmond,"219 LongMeadow Lane Hephzibah, Georgia",30815,"Mortgage Electronic Registration Systems, Inc. as nominee for Carrington Mortgage Services, LLC, its successors and assigns",12/15/2015,63822,,Auction.com,,,,,
17-066350-FC02,3/6/2018,Richmond,"3557 Crawfordville Drive Augusta, Georgia",30909,"Mortgage Electronic Registration Systems, Inc. as nominee for Premium Capital Funding, LLC D/B/A Topdot Mortgage, A New York Limited Liability Company, its successors and assigns",7/9/2008,122459,,Auction.com,,,,,
17-064716-FC02,3/6/2018,Richmond,"1846 S Barton Drive Augusta, Georgia",30906,"Mortgage Electronic Registration Systems, Inc., as nominee for Taylor, Bean and Whitaker Mortgage Corp., its successors and assigns",5/15/2009,94162,,Xome.com,,,,,
17-065018-FC03,3/6/2018,Richmond,"1415 Jackson Road Augusta, Georgia",30909,"Mortgage Electronic Registration Systems, Inc., as nominee for Georgia Bank and Trust Company of Augusta, its successors and assigns",2/10/2012,71402,,,,,,,
17-067981-FC01,3/6/2018,Richmond,"151 Blackberry Lane Augusta, Georgia",30906,"Mortgage Electronic Registration Systems, Inc., as nominee for Federal Guaranty Mortgage Co., its successors and assigns",5/9/2006,86275,,Auction.com,,,,,
17-068034-FC01,3/6/2018,Richmond,"1913 Rock Springs Drive Augusta, Georgia",30909,"JPMorgan Chase Bank, N.A.",11/21/2013,72840,,Auction.com,,,,,
17-067876-FC01,3/6/2018,Rockdale,"3869 Pointers Way SW Conyers, Georgia",30094,"Bank of America, N.A.",8/20/2004,137837,,Auction.com,,,,,
16-057270-FC04,3/6/2018,Rockdale,"2558 Lennox Road Conyers, Georgia",30094,"Mortgage Electronic Registration Systems, Inc. as nominee for Georgetown Mortgage, its successors and assigns",8/8/2005,218284,,Auction.com,,,,,
15-054232-FC02,3/6/2018,Rockdale,"2054 Reflection Creek Drive Conyers, Georgia",30013,"Mortgage Electronic Registration Systems, Inc. as nominee for Academy Mortgage Corporation",5/31/2013,226905,,Auction.com,,,,,
17-065782-FC02,3/6/2018,Schley,"87 E College Street Ellaville, Georgia",31806,"World Savings Bank, FSB",4/9/2007,80000,,,,,,,
16-061305-FC01,3/6/2018,Spalding,"1631 Hallmark Hills Drive Griffin, Georgia",30223,"Bank of America, N.A.",4/30/2008,76794,,Auction.com,,,,,
17-066757-FC02,3/6/2018,Spalding,"908 Manley Road Griffin, Georgia",30223,"Mortgage Electronic Registration Systems, Inc. as nominee for Quicken Loans Inc., its successors and assigns",2/26/2010,102436,,Auction.com,,,,,
16-062339-FC03,3/6/2018,Tattnall,"417 Auburn Road Glennville, Georgia",30427,"Mortgage Electronic Registration Systems, Inc., as nominee for Fairfield Financial Services, Inc., its successors and assigns",9/27/2006,173159,,Auction.com,,,,,
17-067727-FC01,3/6/2018,Tattnall,"169 S and J Circle Glennville, Georgia",30427,"Mortgage Electronic Registration Systems, Inc., as nominee for S Bank, its successors and assigns",3/25/2014,201409,,,,,,,
17-068041-FC01,3/6/2018,Thomas,"318 Timber Ridge Drive Thomasville, Georgia",31757,"Mortgage Electronic Registration Systems, Inc., as nominee for Synovus Mortgage Corp., its successors and assigns",4/7/2009,119790,,Altisource,,,,,
15-055664-FC02,3/6/2018,Thomas,"2060 N. Peachtree Street Coolidge, Georgia",31738,"Mortgage Electronic Registration Systems, Inc. as nominee for Allied Home Mortgage Capital Corporation, its successors and assigns",1/30/2009,34050,,Auction.com,,,,,
16-058948-FC03,3/6/2018,Troup,"127 Brittney Lane LaGrange, Georgia",30240,"Mortgage Electronic Registration Systems, Inc. as a nominee for Nations Lending Corp., its successors and assigns",10/19/2012,172841,,Auction.com,,,,,
17-067790-FC01,3/6/2018,Turner,"215 Hudson Avenue Ashburn, Georgia",31714,"Mortgage Electronic Registration Systems, Inc., as nominee for Taylor, Bean & Whitaker Mortgage Corp., its successors and assigns",5/6/2009,71225,,Auction.com,,,,,
18-068299-FC01,3/6/2018,Twiggs,"106 Park Street Jeffersonville, Georgia",31044,"Mortgage Electronic Registration Systems, Inc., as nominee for Taylor, Bean & Whitaker Mortgage Corp., its successors and assigns",2/11/2008,70035,,Auction.com,,,,,
18-068333-FC01,3/6/2018,Walker,"292 W Reed Road La Fayette, Georgia",30728,"Wells Fargo Bank, N.A.",5/6/2011,68225,,Auction.com,,,,,
17-063914-FC03,3/6/2018,Walton,"4174 Logans Bluff Loganville, Georgia",30052,Associated Credit Union,6/18/2010,80500,,,,,,,
17-067823-FC01,3/6/2018,Ware,"2303 Walnut Lane Waycross, Georgia",31501,"Mortgage Electronic Registration Systems, Inc. as nominee for First Bank Mortgage A Division of First Bank of Georgia, its successors and assigns",3/18/2009,111925,,Auction.com,,,,,
17-067925-FC01,3/6/2018,Ware,"4115 Gloria Avenue Waycross, Georgia",31503,"Bank of America, N.A.",3/12/2007,103022,,Auction.com,,,,,
17-067804-FC01,3/6/2018,Washington,"17 Silver Leaf Drive Tennille, Georgia",31089,"Mortgage Electronic Registration Systems, Inc., as nominee for Home America Mortgage, Inc., its successors and assigns",4/3/2008,88228,,ServiceLink Auction,,,,,
17-067951-FC01,3/6/2018,White,"397 Dixon Drive Cleveland, Georgia",30528,"Mortgage Electronic Registration Systems, Inc. as nominee for SCBT",5/1/2013,82653,,Auction.com,,,,,
17-067970-FC01,3/6/2018,Whitfield,"2917 Underwood Road NE Dalton, Georgia",30721,"Wells Fargo Bank, N.A.",9/6/2007,40000,,,,,,,
15-056084-FC02,3/6/2018,Whitfield,"1427 Sienna Drive Dalton, Georgia",30721,"Mortgage Electronic Registration Systems, Inc. as nominee for First Choice Funding Inc.",2/7/2008,125352,,Auction.com,,,,,
17-066292-FC01,3/6/2018,Wilcox,"Route 2 Box 790 Abbeville, Georgia",31001,HomeAmerican Credit Inc. DBA Upland Mtg,1/22/2001,42500,,,,,,,
12-037868-FC07,3/6/2018,Wilkes,"609 Lexington Avenue Washington, Georgia",30673,"Mortgage Electronic Registration Systems, Inc. as nominee for AHM Mortgage",4/28/2006,108300,,Auction.com,,,,,
